version,trip_id,actual_events,predicted_events,tp_events,fp_events,fn_events,tp_events_tol1,fp_events_tol1,fn_events_tol1,alert_rows,actual_change_rows
v3_experimental,1866881776390715,0,6,0,6,0,0,6,0,13,0
v3_experimental,1214451776412924,0,6,0,6,0,0,6,0,11,0
v3_experimental,1808411775314389,0,6,0,6,0,0,6,0,7,0
v3_experimental,1866851775164551,0,6,0,6,0,0,6,0,9,0
v3_experimental,1264301775275364,0,6,0,6,0,0,6,0,8,0
v3_experimental,1250351776493066,0,6,0,6,0,0,6,0,8,0
v3_experimental,1790651775177893,0,6,0,6,0,0,6,0,8,0
v3_experimental,1264001776536030,0,6,0,6,0,0,6,0,6,0
v3_experimental,1887721776615477,0,6,0,6,0,0,6,0,6,0
v3_experimental,1867571776459361,0,6,0,6,0,0,6,0,8,0
v3_experimental,1866501776382930,0,6,0,6,0,0,6,0,8,0
v3_experimental,716321776629966,0,6,0,6,0,0,6,0,8,0
v3_experimental,716411776402224,0,6,0,6,0,0,6,0,7,0
v3_experimental,1213851776315087,0,6,0,6,0,0,6,0,6,0
v3_experimental,716471776715326,0,6,0,6,0,0,6,0,8,0
v3_experimental,715771776453131,0,6,0,6,0,0,6,0,7,0
v3_experimental,1888031775512745,0,5,0,5,0,0,5,0,8,0
v3_experimental,1790351776365261,0,5,0,5,0,0,5,0,6,0
v3_experimental,716671775240518,2,7,2,5,0,2,5,0,8,2
v3_experimental,1888031775134437,0,5,0,5,0,0,5,0,8,0
v3_experimental,1790491775111849,0,5,0,5,0,0,5,0,8,0
v3_experimental,1821101775092178,0,5,0,5,0,0,5,0,6,0
v3_experimental,1648911775308093,0,5,0,5,0,0,5,0,11,0
v3_experimental,1486491775187931,0,5,0,5,0,0,5,0,6,0
v3_experimental,1661531775014601,1,6,1,5,0,1,5,0,9,1
v3_experimental,1790311775105412,0,5,0,5,0,0,5,0,8,0
v3_experimental,1804521776805530,0,5,0,5,0,0,5,0,7,0
v3_experimental,1985391776400059,0,5,0,5,0,0,5,0,9,0
v3_experimental,716741775473091,0,5,0,5,0,0,5,0,7,0
v3_experimental,1480091776379263,0,5,0,5,0,0,5,0,6,0
v3_experimental,1833741775162145,0,5,0,5,0,0,5,0,7,0
v3_experimental,711331776439176,0,5,0,5,0,0,5,0,5,0
v3_experimental,1214301776533469,0,5,0,5,0,0,5,0,5,0
v3_experimental,716151776951145,0,5,0,5,0,0,5,0,6,0
v3_experimental,1793121776309222,0,5,0,5,0,0,5,0,8,0
v3_experimental,1264281775205639,2,7,2,5,0,2,5,0,8,2
v3_experimental,1250361776335230,0,5,0,5,0,0,5,0,5,0
v3_experimental,1888041775054341,0,5,0,5,0,0,5,0,5,0
v3_experimental,1278961776284171,0,5,0,5,0,0,5,0,6,0
v3_experimental,1791651776727412,0,5,0,5,0,0,5,0,6,0
v3_experimental,715731776605947,0,5,0,5,0,0,5,0,6,0
v3_experimental,1791841775330822,0,5,0,5,0,0,5,0,6,0
v3_experimental,1661621776352158,0,5,0,5,0,0,5,0,7,0
v3_experimental,1213851776961895,0,5,0,5,0,0,5,0,7,0
v3_experimental,966681776350421,1,6,1,5,0,1,5,0,9,1
v3_experimental,1867051776395819,0,5,0,5,0,0,5,0,8,0
v3_experimental,1214401776908776,1,6,1,5,0,1,5,0,11,1
v3_experimental,1887721776326363,1,6,1,5,0,1,5,0,8,1
v3_experimental,1833741776391569,0,5,0,5,0,0,5,0,5,0
v3_experimental,1627131776476503,0,5,0,5,0,0,5,0,7,0
v3_experimental,717041775137618,0,5,0,5,0,0,5,0,9,0
v3_experimental,715771776643720,0,5,0,5,0,0,5,0,5,0
v3_experimental,1792391776286552,0,5,0,5,0,0,5,0,7,0
v3_experimental,1628311776915649,0,5,0,5,0,0,5,0,10,0
v3_experimental,1214121776444601,0,5,0,5,0,0,5,0,6,0
v3_experimental,1214161776437327,0,5,0,5,0,0,5,0,5,0
v3_experimental,1848301776475553,0,5,0,5,0,0,5,0,5,0
v3_experimental,1829681776393781,0,5,0,5,0,0,5,0,6,0
v3_experimental,1849491776427546,0,5,0,5,0,0,5,0,5,0
v3_experimental,712661776393467,0,5,0,5,0,0,5,0,6,0
v3_experimental,1990551776389549,0,5,0,5,0,0,5,0,9,0
v3_experimental,1648871776859097,0,5,0,5,0,0,5,0,9,0
v3_experimental,1866601776711483,0,5,0,5,0,0,5,0,5,0
v3_experimental,1808471776608491,2,7,2,5,0,2,5,0,9,2
v3_experimental,1719811776560880,0,5,0,5,0,0,5,0,7,0
v3_experimental,1985391776354259,1,6,1,5,0,1,5,0,9,1
v3_experimental,1829701776560830,0,5,0,5,0,0,5,0,10,0
v3_experimental,715731776644128,0,5,0,5,0,0,5,0,8,0
v3_experimental,1848281776289801,0,5,0,5,0,0,5,0,6,0
v3_experimental,1866621776500237,0,5,0,5,0,0,5,0,10,0
v3_experimental,717111775477746,1,5,1,4,0,1,4,0,6,1
v3_experimental,1236131775168872,0,4,0,4,0,0,4,0,6,0
v3_experimental,1264341776544548,0,4,0,4,0,0,4,0,6,0
v3_experimental,1820981775066857,0,4,0,4,0,0,4,0,5,0
v3_experimental,1791321775011127,0,4,0,4,0,0,4,0,4,0
v3_experimental,1808801775227265,0,4,0,4,0,0,4,0,9,0
v3_experimental,1790511775077785,0,4,0,4,0,0,4,0,4,0
v3_experimental,1256191775338515,0,4,0,4,0,0,4,0,5,0
v3_experimental,1270471775189011,0,4,0,4,0,0,4,0,5,0
v3_experimental,1793121776348645,0,4,0,4,0,0,4,0,4,0
v3_experimental,1809001775218940,0,4,0,4,0,0,4,0,7,0
v3_experimental,1648901776369305,0,4,0,4,0,0,4,0,6,0
v3_experimental,716681775241231,0,4,0,4,0,0,4,0,7,0
v3_experimental,1804461775593997,0,4,0,4,0,0,4,0,4,0
v3_experimental,1683751775031284,0,4,0,4,0,0,4,0,4,0
v3_experimental,1264001775329460,0,4,0,4,0,0,4,0,5,0
v3_experimental,1480121776927696,0,4,0,4,0,0,4,0,12,0
v3_experimental,1264391775040919,0,4,0,4,0,0,4,0,4,0
v3_experimental,1236121775751874,0,4,0,4,0,0,4,0,5,0
v3_experimental,1867511775196304,0,4,0,4,0,0,4,0,4,0
v3_experimental,1833741775113921,0,4,0,4,0,0,4,0,4,0
v3_experimental,1808501776548195,0,4,0,4,0,0,4,0,8,0
v3_experimental,1849501775173015,0,4,0,4,0,0,4,0,9,0
v3_experimental,1214121775505601,0,4,0,4,0,0,4,0,5,0
v3_experimental,1719051776448091,0,4,0,4,0,0,4,0,4,0
v3_experimental,1829711775007993,0,4,0,4,0,0,4,0,6,0
v3_experimental,1866701776304726,0,4,0,4,0,0,4,0,5,0
v3_experimental,1833701776916791,1,5,1,4,0,1,4,0,6,1
v3_experimental,1808481775155738,0,4,0,4,0,0,4,0,6,0
v3_experimental,1823901775091424,0,4,0,4,0,0,4,0,6,0
v3_experimental,1829711776381641,0,4,0,4,0,0,4,0,5,0
v3_experimental,1250351776461711,1,5,1,4,0,1,4,0,9,1
v3_experimental,1792441776357634,0,4,0,4,0,0,4,0,6,0
v3_experimental,1792391775047563,0,4,0,4,0,0,4,0,4,0
v3_experimental,1790681775505661,0,4,0,4,0,0,4,0,7,0
v3_experimental,1821211775141791,0,4,0,4,0,0,4,0,5,0
v3_experimental,1791731776418556,0,4,0,4,0,0,4,0,4,0
v3_experimental,1791781775538892,0,4,0,4,0,0,4,0,5,0
v3_experimental,1866791776933545,0,4,0,4,0,0,4,0,4,0
v3_experimental,1532971776730396,0,4,0,4,0,0,4,0,6,0
v3_experimental,1790491776351313,0,4,0,4,0,0,4,0,7,0
v3_experimental,1821001776462899,0,4,0,4,0,0,4,0,9,0
v3_experimental,712061776472953,0,4,0,4,0,0,4,0,5,0
v3_experimental,1820981775098519,0,4,0,4,0,0,4,0,5,0
v3_experimental,1791681776353945,0,4,0,4,0,0,4,0,4,0
v3_experimental,1808721775073164,0,4,0,4,0,0,4,0,6,0
v3_experimental,1808771775234293,1,5,1,4,0,1,4,0,6,1
v3_experimental,1683751775057706,0,4,0,4,0,0,4,0,5,0
v3_experimental,1888031775100387,0,4,0,4,0,0,4,0,7,0
v3_experimental,1214401776429290,0,4,0,4,0,0,4,0,6,0
v3_experimental,1792441775117931,0,4,0,4,0,0,4,0,4,0
v3_experimental,1829711775091952,0,4,0,4,0,0,4,0,6,0
v3_experimental,1804591776528029,0,4,0,4,0,0,4,0,4,0
v3_experimental,1866791776306926,0,4,0,4,0,0,4,0,6,0
v3_experimental,1866991775148618,0,4,0,4,0,0,4,0,6,0
v3_experimental,1833741776482915,0,4,0,4,0,0,4,0,6,0
v3_experimental,1646431775645624,0,4,0,4,0,0,4,0,7,0
v3_experimental,1829671776456532,0,4,0,4,0,0,4,0,4,0
v3_experimental,1866881776352165,0,4,0,4,0,0,4,0,7,0
v3_experimental,1833741776436137,0,4,0,4,0,0,4,0,4,0
v3_experimental,1808801776319729,2,6,2,4,0,2,4,0,10,2
v3_experimental,1752451775272681,0,4,0,4,0,0,4,0,7,0
v3_experimental,716671776385519,0,4,0,4,0,0,4,0,5,0
v3_experimental,1848281776467555,0,4,0,4,0,0,4,0,6,0
v3_experimental,1990551776323071,0,4,0,4,0,0,4,0,5,0
v3_experimental,1649021776920576,1,5,1,4,0,1,4,0,7,1
v3_experimental,711861775294902,2,6,2,4,0,2,4,0,8,2
v3_experimental,1829631776378425,0,4,0,4,0,0,4,0,5,0
v3_experimental,716411776552177,0,4,0,4,0,0,4,0,6,0
v3_experimental,1791901776354145,0,4,0,4,0,0,4,0,5,0
v3_experimental,1214171775087559,0,4,0,4,0,0,4,0,6,0
v3_experimental,1790441776546527,0,4,0,4,0,0,4,0,4,0
v3_experimental,1821001776406320,0,4,0,4,0,0,4,0,7,0
v3_experimental,1821171776617502,0,4,0,4,0,0,4,0,8,0
v3_experimental,712301776467959,0,4,0,4,0,0,4,0,4,0
v3_experimental,1720931775239314,0,4,0,4,0,0,4,0,7,0
v3_experimental,1480121776414071,0,4,0,4,0,0,4,0,4,0
v3_experimental,1829621775181740,0,4,0,4,0,0,4,0,8,0
v3_experimental,1833821775007413,0,4,0,4,0,0,4,0,6,0
v3_experimental,1264001776606637,0,4,0,4,0,0,4,0,8,0
v3_experimental,1848401776318558,0,4,0,4,0,0,4,0,6,0
v3_experimental,1646431776914669,0,4,0,4,0,0,4,0,7,0
v3_experimental,1790481776434571,0,4,0,4,0,0,4,0,4,0
v3_experimental,1866991776355887,0,4,0,4,0,0,4,0,7,0
v3_experimental,1866531776421295,0,4,0,4,0,0,4,0,6,0
v3_experimental,716491776919640,1,5,1,4,0,1,4,0,7,1
v3_experimental,716411776464865,0,4,0,4,0,0,4,0,7,0
v3_experimental,1829701776301351,0,4,0,4,0,0,4,0,7,0
v3_experimental,1264001775237348,0,3,0,3,0,0,3,0,3,0
v3_experimental,716151775124402,0,3,0,3,0,0,3,0,3,0
v3_experimental,716141775805121,0,3,0,3,0,0,3,0,3,0
v3_experimental,1808861775098837,0,3,0,3,0,0,3,0,4,0
v3_experimental,1213861775244697,0,3,0,3,0,0,3,0,3,0
v3_experimental,716681775216460,3,6,3,3,0,3,3,0,12,3
v3_experimental,716511775513134,0,3,0,3,0,0,3,0,3,0
v3_experimental,712571775115509,0,3,0,3,0,0,3,0,4,0
v3_experimental,713741775081500,0,3,0,3,0,0,3,0,4,0
v3_experimental,1278961776379679,0,3,0,3,0,0,3,0,3,0
v3_experimental,1648911775240073,0,3,0,3,0,0,3,0,3,0
v3_experimental,1648911775341673,0,3,0,3,0,0,3,0,3,0
v3_experimental,1821041775078128,0,3,0,3,0,0,3,0,3,0
v3_experimental,1480061775253090,0,3,0,3,0,0,3,0,5,0
v3_experimental,1990551775281271,0,3,0,3,0,0,3,0,3,0
v3_experimental,716931776299828,0,3,0,3,0,0,3,0,3,0
v3_experimental,1098641775295715,1,4,1,3,0,1,3,0,6,1
v3_experimental,1569091775578496,0,3,0,3,0,0,3,0,3,0
v3_experimental,1808601775007621,0,3,0,3,0,0,3,0,5,0
v3_experimental,1790391775663203,0,3,0,3,0,0,3,0,6,0
v3_experimental,1833701776368100,0,3,0,3,0,0,3,0,3,0
v3_experimental,1866871775240158,0,3,0,3,0,0,3,0,4,0
v3_experimental,716561775818933,0,3,0,3,0,0,3,0,6,0
v3_experimental,1214401776376502,0,3,0,3,0,0,3,0,6,0
v3_experimental,1867171775062245,0,3,0,3,0,0,3,0,6,0
v3_experimental,1823901776522042,0,3,0,3,0,0,3,0,5,0
v3_experimental,1582201775114208,0,3,0,3,0,0,3,0,6,0
v3_experimental,1804591776543010,1,4,1,3,0,1,3,0,6,1
v3_experimental,1264401775111741,1,4,1,3,0,1,3,0,6,1
v3_experimental,1278961775094027,0,3,0,3,0,0,3,0,6,0
v3_experimental,1848421776362187,0,3,0,3,0,0,3,0,4,0
v3_experimental,1480211776288557,0,3,0,3,0,0,3,0,3,0
v3_experimental,711681776360607,0,3,0,3,0,0,3,0,7,0
v3_experimental,1867571776417406,0,3,0,3,0,0,3,0,4,0
v3_experimental,1243861776340498,1,4,1,3,0,1,3,0,4,1
v3_experimental,1509351775002287,3,6,3,3,0,3,3,0,9,3
v3_experimental,716761775073925,0,3,0,3,0,0,3,0,4,0
v3_experimental,1214341776422406,0,3,0,3,0,0,3,0,4,0
v3_experimental,1808471776560820,0,3,0,3,0,0,3,0,3,0
v3_experimental,1821211776349743,0,3,0,3,0,0,3,0,4,0
v3_experimental,1821111776473976,0,3,0,3,0,0,3,0,4,0
v3_experimental,1804581775105603,0,3,0,3,0,0,3,0,3,0
v3_experimental,1808771775103528,0,3,0,3,0,0,3,0,3,0
v3_experimental,1833701775087489,0,3,0,3,0,0,3,0,6,0
v3_experimental,1848431776388101,0,3,0,3,0,0,3,0,5,0
v3_experimental,715731775073362,0,3,0,3,0,0,3,0,3,0
v3_experimental,1628311776467472,0,3,0,3,0,0,3,0,3,0
v3_experimental,715721775157580,0,3,0,3,0,0,3,0,3,0
v3_experimental,1804521776375530,0,3,0,3,0,0,3,0,5,0
v3_experimental,1848431776316086,0,3,0,3,0,0,3,0,6,0
v3_experimental,716561776294360,0,3,0,3,0,0,3,0,3,0
v3_experimental,1808801776356704,5,8,5,3,0,5,3,0,8,5
v3_experimental,1808751776932669,1,4,1,3,0,1,3,0,6,1
v3_experimental,1214171776505343,0,3,0,3,0,0,3,0,4,0
v3_experimental,1866531776371445,1,4,1,3,0,1,3,0,4,1
v3_experimental,1848311776444757,0,3,0,3,0,0,3,0,5,0
v3_experimental,1804461776934918,2,5,2,3,0,2,3,0,7,2
v3_experimental,1866621775201383,0,3,0,3,0,0,3,0,3,0
v3_experimental,1821081775142980,0,3,0,3,0,0,3,0,3,0
v3_experimental,1821211775101571,0,3,0,3,0,0,3,0,3,0
v3_experimental,1888091775176979,0,3,0,3,0,0,3,0,3,0
v3_experimental,715661776548509,0,3,0,3,0,0,3,0,7,0
v3_experimental,1625481776478204,0,3,0,3,0,0,3,0,3,0
v3_experimental,1848311776486229,0,3,0,3,0,0,3,0,4,0
v3_experimental,1821061776377518,0,3,0,3,0,0,3,0,3,0
v3_experimental,1791341775070439,0,2,0,2,0,0,2,0,4,0
v3_experimental,1480121775031911,1,3,1,2,0,1,2,0,6,1
v3_experimental,1263951775406740,1,3,1,2,0,1,2,0,5,1
v3_experimental,1790491775168848,0,2,0,2,0,0,2,0,2,0
v3_experimental,716651775027850,0,2,0,2,0,0,2,0,4,0
v3_experimental,1264291775330721,0,2,0,2,0,0,2,0,2,0
v3_experimental,1582201775075101,0,2,0,2,0,0,2,0,4,0
v3_experimental,1829681775023112,0,2,0,2,0,0,2,0,3,0
v3_experimental,1808601775233532,0,2,0,2,0,0,2,0,2,0
v3_experimental,716291775244775,0,2,0,2,0,0,2,0,2,0
v3_experimental,711681776380077,0,2,0,2,0,0,2,0,3,0
v3_experimental,1833821776289503,0,2,0,2,0,0,2,0,3,0
v3_experimental,1649021776362402,1,3,1,2,0,1,2,0,6,1
v3_experimental,1592551775033936,1,3,1,2,0,1,2,0,4,1
v3_experimental,1847001775155087,0,2,0,2,0,0,2,0,2,0
v3_experimental,1821081775239903,0,2,0,2,0,0,2,0,2,0
v3_experimental,715861775157695,0,2,0,2,0,0,2,0,2,0
v3_experimental,1211501775020618,0,2,0,2,0,0,2,0,2,0
v3_experimental,711681775146451,0,2,0,2,0,0,2,0,3,0
v3_experimental,1791321776351562,0,2,0,2,0,0,2,0,4,0
v3_experimental,1867051776381165,0,2,0,2,0,0,2,0,3,0
v3_experimental,711681775130131,0,2,0,2,0,0,2,0,2,0
v3_experimental,1278961776305664,0,2,0,2,0,0,2,0,3,0
v3_experimental,1214211775193348,0,2,0,2,0,0,2,0,4,0
v3_experimental,1790481776527278,0,2,0,2,0,0,2,0,3,0
v3_experimental,1852761775042780,0,2,0,2,0,0,2,0,3,0
v3_experimental,712661775263170,0,2,0,2,0,0,2,0,4,0
v3_experimental,1808801776936687,3,5,3,2,0,3,2,0,6,3
v3_experimental,1791371776384467,0,2,0,2,0,0,2,0,2,0
v3_experimental,1791731776363063,0,2,0,2,0,0,2,0,4,0
v3_experimental,1486491776482041,0,2,0,2,0,0,2,0,2,0
v3_experimental,711971775234669,0,2,0,2,0,0,2,0,5,0
v3_experimental,1791681776369454,0,2,0,2,0,0,2,0,2,0
v3_experimental,1821061776304500,0,2,0,2,0,0,2,0,2,0
v3_experimental,1264341776928319,2,4,2,2,0,2,2,0,6,2
v3_experimental,1866531776513285,1,3,1,2,0,1,2,0,3,1
v3_experimental,1790391776384914,0,2,0,2,0,0,2,0,2,0
v3_experimental,1808861775051129,0,2,0,2,0,0,2,0,2,0
v3_experimental,1256191776449149,0,2,0,2,0,0,2,0,3,0
v3_experimental,1808741776959848,0,2,0,2,0,0,2,0,2,0
v3_experimental,1867221776329148,0,2,0,2,0,0,2,0,3,0
v3_experimental,1211501776318412,1,3,1,2,0,1,2,0,6,1
v3_experimental,1719051776423271,0,2,0,2,0,0,2,0,4,0
v3_experimental,1790491776333283,0,2,0,2,0,0,2,0,3,0
v3_experimental,1829681776471620,0,2,0,2,0,0,2,0,2,0
v3_experimental,1264341776503271,0,2,0,2,0,0,2,0,3,0
v3_experimental,1866741775158075,0,2,0,2,0,0,2,0,2,0
v3_experimental,1866871776286820,0,2,0,2,0,0,2,0,3,0
v3_experimental,1509261776350606,1,3,1,2,0,1,2,0,7,1
v3_experimental,1790351776380978,0,2,0,2,0,0,2,0,2,0
v3_experimental,1829681776374253,0,2,0,2,0,0,2,0,2,0
v3_experimental,1214051776313672,0,2,0,2,0,0,2,0,4,0
v3_experimental,1829631775127703,0,2,0,2,0,0,2,0,2,0
v3_experimental,1821211776365443,0,2,0,2,0,0,2,0,3,0
v3_experimental,1867131776712300,1,3,1,2,0,1,2,0,6,1
v3_experimental,1790391776434437,0,2,0,2,0,0,2,0,2,0
v3_experimental,1661621776933635,0,2,0,2,0,0,2,0,3,0
v3_experimental,1628241776398835,1,3,1,2,0,1,2,0,3,1
v3_experimental,1848281776441854,0,2,0,2,0,0,2,0,2,0
v3_experimental,1848301776450704,0,2,0,2,0,0,2,0,2,0
v3_experimental,1821061776443789,0,2,0,2,0,0,2,0,4,0
v3_experimental,717111775209843,1,3,1,2,0,1,2,0,4,1
v3_experimental,1480061776636715,0,2,0,2,0,0,2,0,2,0
v3_experimental,1213961776711893,0,2,0,2,0,0,2,0,2,0
v3_experimental,1648921775082526,0,2,0,2,0,0,2,0,3,0
v3_experimental,715771776525134,0,2,0,2,0,0,2,0,4,0
v3_experimental,1866971775237682,0,2,0,2,0,0,2,0,2,0
v3_experimental,1808411775452848,0,2,0,2,0,0,2,0,3,0
v3_experimental,1867151776401521,1,3,1,2,0,1,2,0,5,1
v3_experimental,1790481776488156,0,2,0,2,0,0,2,0,2,0
v3_experimental,1821081776403527,0,2,0,2,0,0,2,0,2,0
v3_experimental,1720931775302346,0,2,0,2,0,0,2,0,3,0
v3_experimental,1821111776556336,0,2,0,2,0,0,2,0,4,0
v3_experimental,1213881776528952,0,2,0,2,0,0,2,0,6,0
v3_experimental,1821111776498709,0,2,0,2,0,0,2,0,3,0
v3_experimental,1821041776911934,0,2,0,2,0,0,2,0,3,0
v3_experimental,711141775096868,0,1,0,1,0,0,1,0,2,0
v3_experimental,1793121775004987,0,1,0,1,0,0,1,0,1,0
v3_experimental,1526701775380109,0,1,0,1,0,0,1,0,1,0
v3_experimental,1808771775195745,0,1,0,1,0,0,1,0,1,0
v3_experimental,1719051775176771,0,1,0,1,0,0,1,0,2,0
v3_experimental,1661491776314048,0,1,0,1,0,0,1,0,2,0
v3_experimental,1792431775015098,0,1,0,1,0,0,1,0,1,0
v3_experimental,1618671776287832,0,1,0,1,0,0,1,0,1,0
v3_experimental,1720931775279453,0,1,0,1,0,0,1,0,3,0
v3_experimental,1867151776292657,0,1,0,1,0,0,1,0,2,0
v3_experimental,1509261775133507,0,1,0,1,0,0,1,0,1,0
v3_experimental,1866871775086893,1,2,1,1,0,1,1,0,2,1
v3_experimental,1866471776546667,0,1,0,1,0,0,1,0,1,0
v3_experimental,1509271776365794,0,1,0,1,0,0,1,0,1,0
v3_experimental,712061775469335,0,1,0,1,0,0,1,0,2,0
v3_experimental,1867171775091365,0,1,0,1,0,0,1,0,1,0
v3_experimental,716151775103393,0,1,0,1,0,0,1,0,1,0
v3_experimental,1792391775146402,0,1,0,1,0,0,1,0,1,0
v3_experimental,1866791775085841,0,1,0,1,0,0,1,0,1,0
v3_experimental,1582231775575988,0,1,0,1,0,0,1,0,1,0
v3_experimental,1821141775453183,0,1,0,1,0,0,1,0,2,0
v3_experimental,713741775099161,0,1,0,1,0,0,1,0,1,0
v3_experimental,1848401776375047,0,1,0,1,0,0,1,0,1,0
v3_experimental,1791731775229938,0,1,0,1,0,0,1,0,1,0
v3_experimental,1791871775130534,0,1,0,1,0,0,1,0,1,0
v3_experimental,712061776937695,1,2,1,1,0,1,1,0,3,1
v3_experimental,1849491775196357,0,1,0,1,0,0,1,0,1,0
v3_experimental,716561775127389,1,2,1,1,0,1,1,0,2,1
v3_experimental,1866661776324630,0,1,0,1,0,0,1,0,1,0
v3_experimental,1808881775456854,0,1,0,1,0,0,1,0,1,0
v3_experimental,1213861776318760,2,3,2,1,0,2,1,0,3,2
v3_experimental,1867571776441118,0,1,0,1,0,0,1,0,1,0
v3_experimental,1790351775334909,0,1,0,1,0,0,1,0,1,0
v3_experimental,711971775139525,0,1,0,1,0,0,1,0,1,0
v3_experimental,1867421775112999,0,1,0,1,0,0,1,0,1,0
v3_experimental,1791731776335484,0,1,0,1,0,0,1,0,1,0
v3_experimental,1793131776358478,0,1,0,1,0,0,1,0,1,0
v3_experimental,716131775247100,0,1,0,1,0,0,1,0,2,0
v3_experimental,1866871776396957,0,1,0,1,0,0,1,0,1,0
v3_experimental,1791371776958052,0,1,0,1,0,0,1,0,1,0
v3_experimental,1808781776382064,0,1,0,1,0,0,1,0,1,0
v3_experimental,712061776297110,0,1,0,1,0,0,1,0,1,0
v3_experimental,1866791776370576,0,1,0,1,0,0,1,0,1,0
v3_experimental,1648901776436275,0,1,0,1,0,0,1,0,2,0
v3_experimental,1211421775449672,0,1,0,1,0,0,1,0,1,0
v3_experimental,1821091776402694,0,1,0,1,0,0,1,0,1,0
v3_experimental,1821171776303903,0,1,0,1,0,0,1,0,2,0
v3_experimental,1790351776321244,0,1,0,1,0,0,1,0,3,0
v3_experimental,1888041776400301,0,1,0,1,0,0,1,0,1,0
v3_experimental,1526701776406119,0,1,0,1,0,0,1,0,1,0
v3_experimental,1847001776915092,0,1,0,1,0,0,1,0,3,0
v3_experimental,1888041776367331,2,3,2,1,0,2,1,0,4,2
v3_experimental,1480011776664797,0,1,0,1,0,0,1,0,1,0
v3_experimental,1245851776474907,0,1,0,1,0,0,1,0,2,0
